id	rxn_src	dir	enz	protein_stoich	status	comments	MW (g/mmol)
RXN-ALCD2i1_c_FWD-rt3282	ALCD2i1_c	FWD	rt3282	rt3282:1	protStoichAsgnAuto	 	38.39639999999999
RXN-ALCD2i2_c_FWD-rt0733_c	ALCD2i2_c	FWD	rt0733_c	rt0733_c:1	protStoichAsgnAuto	 	38.48588
RXN-ALCD2i2_c_FWD-rt3939_c	ALCD2i2_c	FWD	rt3939_c	rt3939_c:1	protStoichAsgnAuto	 	38.259429999999995
RXN-ALCD2i2_c_FWD-rt7070	ALCD2i2_c	FWD	rt7070	rt7070:1	protStoichAsgnAuto	 	38.57834000000001
RXN-ALCD2i2_c_FWD-rt7110	ALCD2i2_c	FWD	rt7110	rt7110:1	protStoichAsgnAuto	 	38.73194
RXN-ALCD2i2_c_FWD-rt8149	ALCD2i2_c	FWD	rt8149	rt8149:1	protStoichAsgnAuto	 	38.85134
RXN-ALCD2i2_m_FWD-rt0733_m	ALCD2i2_m	FWD	rt0733_m	rt0733_m:1	protStoichAsgnAuto	 	38.48588
RXN-ALCD2i2_m_FWD-rt3939_m	ALCD2i2_m	FWD	rt3939_m	rt3939_m:1	protStoichAsgnAuto	 	38.259429999999995
RXN-ALDD20x_m_FWD-rt2756_m	ALDD20x_m	FWD	rt2756_m	rt2756_m:1	protStoichAsgnAuto	 	51.40452
RXN-ALDD20y_c_FWD-rt7041	ALDD20y_c	FWD	rt7041	rt7041:1	protStoichAsgnAuto	 	33.23914
RXN-ALDD20y_m_FWD-rt2756_m	ALDD20y_m	FWD	rt2756_m	rt2756_m:1	protStoichAsgnAuto	 	51.40452
RXN-ALDD20y_m_FWD-rt3674_m	ALDD20y_m	FWD	rt3674_m	rt3674_m:1	protStoichAsgnAuto	 	54.90572
RXN-ALDD22x_c_FWD-rt2756_c	ALDD22x_c	FWD	rt2756_c	rt2756_c:1	protStoichAsgnAuto	 	51.40452
RXN-ALDD22x_c_FWD-rt7955_c	ALDD22x_c	FWD	rt7955_c	rt7955_c:1	protStoichAsgnAuto	 	55.89171000000001
RXN-ALDD2x_c_FWD-rt2756_c	ALDD2x_c	FWD	rt2756_c	rt2756_c:1	protStoichAsgnAuto	 	51.40452
RXN-ALDD2y_c_FWD-rt2756_c	ALDD2y_c	FWD	rt2756_c	rt2756_c:1	protStoichAsgnAuto	 	51.40452
RXN-ALDD2y_c_FWD-rt3674_c	ALDD2y_c	FWD	rt3674_c	rt3674_c:1	protStoichAsgnAuto	 	54.90572
RXN-ALLTN_c_FWD-rt3516	ALLTN_c	FWD	rt3516	rt3516:4	protStoichAsgnAuto	 	203.83416000000003
RXN-ALLTN_c_REV-rt3516	ALLTN_c	REV	rt3516	rt3516:4	protStoichAsgnAuto	 	203.83416000000003
RXN-ALLTNt_c_FWD-rt4534	ALLTNt_c	FWD	rt4534	rt4534:1	protStoichAsgnAuto	 	60.237179999999995
RXN-ALLTTt_c_FWD-rt6702	ALLTTt_c	FWD	rt6702	rt6702:1	protStoichAsgnAuto	 	56.573299999999996
RXN-ALPHNH_c_FWD-rt0958	ALPHNH_c	FWD	rt0958	rt0958:1	protStoichAsgnAuto	 	134.66895000000002
RXN-AMAOTr_c_FWD-rt4363	AMAOTr_c	FWD	rt4363	rt4363:1	protStoichAsgnAuto	 	91.53564000000001
RXN-AMAOTr_c_REV-rt4363	AMAOTr_c	REV	rt4363	rt4363:1	protStoichAsgnAuto	 	91.53564000000001
RXN-AMETt_c_e_FWD-UNKNOWN	AMETt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	 	
RXN-AMETt_c_e_REV-UNKNOWN	AMETt_c_e	REV	UNKNOWN	zeroCost	protStoichAsgnManual	 	
RXN-AMETt_c_m_FWD-rt3664	AMETt_c_m	FWD	rt3664	rt3664:1	protStoichAsgnAuto	 	32.62699
RXN-AMETt_c_m_REV-rt3664	AMETt_c_m	REV	rt3664	rt3664:1	protStoichAsgnAuto	 	32.62699
RXN-AMETt_c_rm_FWD-SPONT	AMETt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMETt_c_rm_REV-SPONT	AMETt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMID_c_FWD-rt1908	AMID_c	FWD	rt1908	rt1908:1	protStoichAsgnAuto	 	61.7013
RXN-AMID_c_FWD-rt3257_c	AMID_c	FWD	rt3257_c	rt3257_c:1	protStoichAsgnAuto	 	61.59753
RXN-AMPATPt_c_x_FWD-rt7777	AMPATPt_c_x	FWD	rt7777	rt7777:1	protStoichAsgnAuto	 	36.55809
RXN-AMPDA_c_FWD-rt3101	AMPDA_c	FWD	rt3101	rt3101:1	protStoichAsgnAuto	 	106.43885999999999
RXN-AMPt_c_l_FWD-SPONT	AMPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_l_REV-SPONT	AMPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_n_FWD-SPONT	AMPt_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_n_REV-SPONT	AMPt_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_rm_FWD-SPONT	AMPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AMPt_c_rm_REV-SPONT	AMPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ANNAT_c_FWD-rt2062_c	ANNAT_c	FWD	rt2062_c	rt2062_c:1	protStoichAsgnAuto	 	39.71292999999999
RXN-ANNAT_c_FWD-rt7589	ANNAT_c	FWD	rt7589	rt7589:1	protStoichAsgnAuto	 	32.1507
RXN-ANNAT_n_FWD-rt2062_n	ANNAT_n	FWD	rt2062_n	rt2062_n:1	protStoichAsgnAuto	 	39.71292999999999
RXN-ANPRT_c_FWD-rt1532	ANPRT_c	FWD	rt1532	rt1532:1	protStoichAsgnAuto	 	42.03019
RXN-ANS_c_FWD-TRP23	ANS_c	FWD	TRP23	rt6741:2,rt8196:2	protStoichAsgnManual	Stoichiometry from scRBA	283.1967199999999
RXN-AOBUTDs_c_FWD-UNKNOWN	AOBUTDs_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto		
RXN-AOXS_c_FWD-rt4368	AOXS_c	FWD	rt4368	rt4368:1	protStoichAsgnAuto	 	48.681110000000004
RXN-AP4AH_c_FWD-rt0084	AP4AH_c	FWD	rt0084	rt0084:1	protStoichAsgnAuto	 	23.541079999999994
RXN-AP4AH_c_REV-rt0084	AP4AH_c	REV	rt0084	rt0084:1	protStoichAsgnAuto	 	23.541079999999994
RXN-ARAB14LO_c_FWD-rt5365	ARAB14LO_c	FWD	rt5365	rt5365:1	protStoichAsgnAuto	 	53.1294
RXN-ARAB14LO_x_FWD-rt2122	ARAB14LO_x	FWD	rt2122	rt2122:1	protStoichAsgnAuto	 	74.45034
RXN-ARAB1Dx_c_FWD-rt8345	ARAB1Dx_c	FWD	rt8345	rt8345:1	protStoichAsgnAuto	 	45.96345
RXN-ARABDt_c_FWD-UNKNOWN	ARABDt_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-ARABDt_c_REV-UNKNOWN	ARABDt_c	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-ARABLt_c_FWD-UNKNOWN	ARABLt_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-ARABLt_c_REV-UNKNOWN	ARABLt_c	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-ARABRy_c_FWD-rt5845	ARABRy_c	FWD	rt5845	rt5845:1	protStoichAsgnAuto	 	35.29381000000001
RXN-ARABRy_c_REV-rt5845	ARABRy_c	REV	rt5845	rt5845:1	protStoichAsgnAuto	 	35.29381000000001
RXN-ARACHt_c_e_FWD-rt15442799	ARACHt_c_e	FWD	rt15442799	rt1544_e:1,rt2799_e:1	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	147.56027
RXN-ARACHt_c_e_REV-rt15442799	ARACHt_c_e	REV	rt15442799	rt1544_e:1,rt2799_e:1	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	147.56027
RXN-ARACHt_c_rm_FWD-UNKNOWN	ARACHt_c_rm	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	 	
RXN-ARACHt_c_rm_REV-UNKNOWN	ARACHt_c_rm	REV	UNKNOWN	zeroCost	protStoichAsgnAuto	 	
RXN-ARAI2_c_FWD-rt6112	ARAI2_c	FWD	rt6112	rt6112:1	protStoichAsgnAuto	 	54.77723
RXN-ARAI2_c_REV-rt6112	ARAI2_c	REV	rt6112	rt6112:1	protStoichAsgnAuto	 	54.77723
RXN-ARAK_c_FWD-rt4526	ARAK_c	FWD	rt4526	rt4526:1	protStoichAsgnAuto	 	54.12245
RXN-ARGN_c_FWD-rt7813	ARGN_c	FWD	rt7813	rt7813:1	protStoichAsgnAuto	 	34.605779999999996
RXN-ARGSL_c_FWD-rt3236	ARGSL_c	FWD	rt3236	rt3236:1	protStoichAsgnAuto	 	52.58375
RXN-ARGSL_c_REV-rt3236	ARGSL_c	REV	rt3236	rt3236:1	protStoichAsgnAuto	 	52.58375
RXN-ARGSS_c_FWD-rt7828	ARGSS_c	FWD	rt7828	rt7828:1	protStoichAsgnAuto	 	49.499909999999986
RXN-ARGSS_c_REV-rt7828	ARGSS_c	REV	rt7828	rt7828:1	protStoichAsgnAuto	 	49.499909999999986
RXN-ARGTRS_c_FWD-rt1711	ARGTRS_c	FWD	rt1711	rt1711:1	protStoichAsgnAuto	 	71.5905
RXN-ARGtpa_v_FWD-rt0111	ARGtpa_v	FWD	rt0111	rt0111:1	protStoichAsgnAuto	 	71.87853
RXN-ARGtps_e_FWD-rt1689	ARGtps_e	FWD	rt1689	rt1689:1	protStoichAsgnAuto	 	62.363569999999996
RXN-ARGtps_e_FWD-rt5861	ARGtps_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 	65.4859
RXN-ARGtps_e_REV-rt1689	ARGtps_e	REV	rt1689	rt1689:1	protStoichAsgnManual	 	62.363569999999996
RXN-ARGtps_e_REV-rt5861	ARGtps_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 	65.4859
RXN-ARGtps_m_FWD-UNKNOWN	ARGtps_m	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-ARMT_c_FWD-rt1648	ARMT_c	FWD	rt1648	rt1648:1	protStoichAsgnAuto	 	63.33363000000001
RXN-ARMT_c_FWD-rt3356	ARMT_c	FWD	rt3356	rt3356:1	protStoichAsgnAuto	 	33.72295999999999
RXN-ARMT_c_FWD-rt7912	ARMT_c	FWD	rt7912	rt7912:1	protStoichAsgnAuto	 	39.267979999999994
RXN-ARMT_c_FWD-rt7917	ARMT_c	FWD	rt7917	rt7917:1	protStoichAsgnAuto	 	49.74232
RXN-AROHL_c_FWD-rt5827	AROHL_c	FWD	rt5827	rt5827:1	protStoichAsgnAuto	 	23.520069999999997
RXN-AROHL_c_REV-rt5827	AROHL_c	REV	rt5827	rt5827:1	protStoichAsgnAuto	 	23.520069999999997
RXN-ARSO4H_c_FWD-rt6899	ARSO4H_c	FWD	rt6899	rt6899:1	protStoichAsgnAuto	 	62.39301999999999
RXN-ARSO4H_c_FWD-rt6915	ARSO4H_c	FWD	rt6915	rt6915:1	protStoichAsgnAuto	 	62.37216999999999
RXN-ASAD_c_FWD-rt1962	ASAD_c	FWD	rt1962	rt1962:1	protStoichAsgnAuto	 	39.856049999999996
RXN-ASCBOX_c_FWD-rt5489	ASCBOX_c	FWD	rt5489	rt5489:1	protStoichAsgnAuto	 	68.59571
RXN-ASNN_e_FWD-rt1675	ASNN_e	FWD	rt1675	rt1675:1	protStoichAsgnAuto	 	41.59515000000001
RXN-ASNN_e_FWD-rt5259	ASNN_e	FWD	rt5259	rt5259:1	protStoichAsgnAuto	 	40.8644
RXN-ASNS1_c_FWD-rt6769	ASNS1_c	FWD	rt6769	rt6769:1	protStoichAsgnAuto	 	67.62707999999999
RXN-ASNTRS_c_FWD-rt0799	ASNTRS_c	FWD	rt0799	rt0799:1	protStoichAsgnAuto	 	65.84908
RXN-ASNTRS_m_FWD-rt3755	ASNTRS_m	FWD	rt3755	rt3755:1	protStoichAsgnAuto	 	57.51105
RXN-ASNt_c_m_FWD-UNKNOWN	ASNt_c_m	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Unknown due to lack of good BLASTp matches with YDR508C	
RXN-ASNtpa_v_FWD-rt7819	ASNtpa_v	FWD	rt7819	rt7819:1	protStoichAsgnAuto	 	79.55534
RXN-ASNtps_v_FWD-rt4375	ASNtps_v	FWD	rt4375	rt4375:1	protStoichAsgnAuto	 	86.01800999999999
RXN-ASPCT_c_FWD-rt8313	ASPCT_c	FWD	rt8313	rt8313:1	protStoichAsgnAuto	 	247.30794
RXN-ASPGLUt_c_m_FWD-rt8431	ASPGLUt_c_m	FWD	rt8431	rt8431:1	protStoichAsgnAuto	 	77.32712000000001
RXN-ASPGLUt_c_x_FWD-SPONT	ASPGLUt_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ASPGLUt_c_x_REV-SPONT	ASPGLUt_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ASPK_c_FWD-rt6294	ASPK_c	FWD	rt6294	rt6294:1	protStoichAsgnAuto	 	63.48945
RXN-ASPTA4_c_FWD-rt1784_c	ASPTA4_c	FWD	rt1784_c	rt1784_c:1	protStoichAsgnAuto	 	54.245659999999994
RXN-ASPTA4_c_REV-rt1784_c	ASPTA4_c	REV	rt1784_c	rt1784_c:1	protStoichAsgnAuto	 	54.245659999999994
RXN-ASPTA_c_FWD-rt0568_c	ASPTA_c	FWD	rt0568_c	rt0568_c:2	protStoichAsgnAuto	 	94.39424000000002
RXN-ASPTA_c_REV-rt0568_c	ASPTA_c	REV	rt0568_c	rt0568_c:2	protStoichAsgnAuto	 	94.39424000000002
RXN-ASPTA_x_FWD-rt5562_x	ASPTA_x	FWD	rt5562_x	rt5562_x:1	protStoichAsgnAuto	 	45.61232999999999
RXN-ASPTA_x_FWD-rt5913_x	ASPTA_x	FWD	rt5913_x	rt5913_x:2	protStoichAsgnAuto	 	94.92500000000001
RXN-ASPTA_x_REV-rt5562_x	ASPTA_x	REV	rt5562_x	rt5562_x:1	protStoichAsgnManual	 	45.61232999999999
RXN-ASPTA_x_REV-rt5913_x	ASPTA_x	REV	rt5913_x	rt5913_x:2	protStoichAsgnManual	 	94.92500000000001
RXN-ASPTAi_m_FWD-rt5562_m	ASPTAi_m	FWD	rt5562_m	rt5562_m:1	protStoichAsgnAuto	 	45.61232999999999
RXN-ASPTAi_m_FWD-rt5913_m	ASPTAi_m	FWD	rt5913_m	rt5913_m:2	protStoichAsgnAuto	 	94.92500000000001
RXN-ASPTRS_c_FWD-rt5890	ASPTRS_c	FWD	rt5890	rt5890:1	protStoichAsgnAuto	 	71.63736
RXN-ASPtps_e_FWD-rt0594	ASPtps_e	FWD	rt0594	rt0594:1	protStoichAsgnAuto	 	62.14363
RXN-ASPtps_e_FWD-rt5861	ASPtps_e	FWD	rt5861	rt5861:1	protStoichAsgnAuto	 	65.4859
RXN-ASPtps_e_REV-rt0594	ASPtps_e	REV	rt0594	rt0594:1	protStoichAsgnManual	 	62.14363
RXN-ASPtps_e_REV-rt5861	ASPtps_e	REV	rt5861	rt5861:1	protStoichAsgnManual	 	65.4859
RXN-ASPtps_v_FWD-rt0398	ASPtps_v	FWD	rt0398	rt0398:1	protStoichAsgnAuto	 	53.226119999999995
RXN-ATAH_c_FWD-rt6356	ATAH_c	FWD	rt6356	rt6356:2	protStoichAsgnAuto	 	130.20409999999998
RXN-ATAH_c_REV-rt6356	ATAH_c	REV	rt6356	rt6356:2	protStoichAsgnAuto	 	130.20409999999998
RXN-ATHRDHr_c_FWD-rt1844	ATHRDHr_c	FWD	rt1844	rt1844:1	protStoichAsgnAuto	 	29.642259999999997
RXN-ATHRDHr_c_REV-rt1844	ATHRDHr_c	REV	rt1844	rt1844:1	protStoichAsgnAuto	 	29.642259999999997
RXN-ATPASEP2e_c_FWD-rt0602_c	ATPASEP2e_c	FWD	rt0602_c	rt0602_c:1	protStoichAsgnAuto	 	100.13632999999999
RXN-ATPASEP2e_c_FWD-rt5249	ATPASEP2e_c	FWD	rt5249	rt5249:1	protStoichAsgnAuto	 	110.07301
RXN-ATPASEP2e_c_FWD-rt7216	ATPASEP2e_c	FWD	rt7216	rt7216:1	protStoichAsgnAuto	 	116.23514000000003
RXN-ATPASEV_v_FWD-ATPASECPLXgm	ATPASEV_v	FWD	ATPASECPLXgm	rt6941:1,rt1380:8,rt2657:1,rt3035:1,rt2749:1,rt2434_v:1,rt6983:3,rt2696:3,rt0842:1,rt6603:1,rt1254:3,rt7595:1,rt8029:3,rt2684:1	protStoichAsgnManual	Updated scRBA's V-ATPase stoichiometry based on literature (PMC5893162). V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c', c'', d, e, f and VOA1). {ECO:0000256|ARBA:ARBA00029477}.; SUBUNIT: V-ATPase is a heteromultimeric enzyme made up of two complexes: the ATP-hydrolytic V1 complex and the proton translocation V0 complex. {ECO:0000256|PIRNR:PIRNR015945}.	951.8676199999999
RXN-ATPATF1_c_FWD-rt5328	ATPATF1_c	FWD	rt5328	rt5328:1	protStoichAsgnAuto	 	38.01408
RXN-ATPATF1_c_FWD-rt8184	ATPATF1_c	FWD	rt8184	rt8184:1	protStoichAsgnAuto	 	36.95047
RXN-ATPHs_c_FWD-UNKNOWN	ATPHs_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto		
RXN-ATPM_c_FWD-SPONT	ATPM_c	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPPRT_c_FWD-rt1520	ATPPRT_c	FWD	rt1520	rt1520:1	protStoichAsgnAuto	 	32.97965
RXN-ATPS_m_FWD-ATPSCPLX	ATPS_m	FWD	ATPSCPLX	rt7991:3,rt7221:3,rt3590:1,rt3599:1,rt5474:1,rt6544:1,rt5056:1,rt6544:1,rtmATP6:1,rt2306:1,rt1572:1,rtmATP8:1,rtmATP9:10	protStoichAsgnManual	Updated from scRBA to reflect information from https://doi.org/10.1126/science.286.5445.1700 and the homologs I determined in scRBA-enzyme-complex-comparison.xlsx	625.89295
RXN-ATPt_c_en_FWD-SPONT	ATPt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_en_REV-SPONT	ATPt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_gm_FWD-SPONT	ATPt_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_gm_REV-SPONT	ATPt_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_l_FWD-SPONT	ATPt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_l_REV-SPONT	ATPt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_n_FWD-SPONT	ATPt_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_n_REV-SPONT	ATPt_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_r_FWD-SPONT	ATPt_c_r	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_r_REV-SPONT	ATPt_c_r	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_rm_FWD-SPONT	ATPt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_rm_REV-SPONT	ATPt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_vm_FWD-SPONT	ATPt_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ATPt_c_vm_REV-SPONT	ATPt_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-AVNORy_c_FWD-rt7877	AVNORy_c	FWD	rt7877	rt7877:1	protStoichAsgnAuto	 	43.38605000000001
RXN-AVNORy_c_REV-rt7877	AVNORy_c	REV	rt7877	rt7877:1	protStoichAsgnAuto	 	43.38605000000001
RXN-BACCL_c_FWD-rt8036_c	BACCL_c	FWD	rt8036_c	rt8036_c:1	protStoichAsgnAuto	 	72.90365000000001
RXN-BBOX_m_FWD-rt6692_m	BBOX_m	FWD	rt6692_m	rt6692_m:1	protStoichAsgnAuto	 	37.77931999999999
RXN-BETALDHx_x_FWD-rt2053	BETALDHx_x	FWD	rt2053	rt2053:1	protStoichAsgnAuto	 	56.51104
RXN-BPNT_c_FWD-rt2305	BPNT_c	FWD	rt2305	rt2305:1	protStoichAsgnAuto	 	38.20433
RXN-BTDDH_c_FWD-rt5273	BTDDH_c	FWD	rt5273	rt5273:1	protStoichAsgnAuto	 	40.20744999999999
RXN-BTDDH_c_REV-rt5273	BTDDH_c	REV	rt5273	rt5273:1	protStoichAsgnAuto	 	40.20744999999999
RXN-BTDt_c_e_FWD-SPONT	BTDt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	 	
RXN-BTDt_c_e_REV-SPONT	BTDt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	 	
RXN-BTS1_c_FWD-rt7540_c	BTS1_c	FWD	rt7540_c	rt7540_c:1	protStoichAsgnAuto	 	45.26982
RXN-BTS1_c_REV-rt7540_c	BTS1_c	REV	rt7540_c	rt7540_c:1	protStoichAsgnAuto	 	45.26982
RXN-BTS1_m_FWD-rt7540_m	BTS1_m	FWD	rt7540_m	rt7540_m:1	protStoichAsgnAuto	 	45.26982
RXN-BUTt_c_e_FWD-UNKNOWN	BUTt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-BUTt_c_e_REV-UNKNOWN	BUTt_c_e	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.	
RXN-BUTt_c_x_FWD-SPONT	BUTt_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-BUTt_c_x_REV-SPONT	BUTt_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-BZHYOX_c_FWD-rt5813	BZHYOX_c	FWD	rt5813	rt5813:1	protStoichAsgnAuto	 	107.27321
RXN-BZHYOX_r_FWD-rt1936	BZHYOX_r	FWD	rt1936	rt1936:1	protStoichAsgnAuto	 	61.241910000000004
RXN-C14STR_c_FWD-rt0303	C14STR_c	FWD	rt0303	rt0303:1	protStoichAsgnAuto	 	52.96714
RXN-C22STDSy_c_FWD-rt3348	C22STDSy_c	FWD	rt3348	rt3348:1	protStoichAsgnAuto	 	58.21609
RXN-C24STR_r_FWD-rt2613	C24STR_r	FWD	rt2613	rt2613:1	protStoichAsgnAuto	 	55.95432
RXN-C3STDH1_c_FWD-rt0467	C3STDH1_c	FWD	rt0467	rt0467:1	protStoichAsgnManual	 	49.274089999999994
RXN-C3STDH1_c_FWD-rt5356	C3STDH1_c	FWD	rt5356	rt5356:1	protStoichAsgnManual	 	83.96047999999999
RXN-C3STDH2_c_FWD-rt0467	C3STDH2_c	FWD	rt0467	rt0467:1	protStoichAsgnManual	 	49.274089999999994
RXN-C3STDH2_c_FWD-rt5356	C3STDH2_c	FWD	rt5356	rt5356:1	protStoichAsgnManual	 	83.96047999999999
RXN-C3STKR1_c_FWD-UNKNOWN	C3STKR1_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	No BLASTp matches found w/ YLR100W	
RXN-C3STKR2_c_FWD-UNKNOWN	C3STKR2_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	No BLASTp matches found w/ YLR100W	
RXN-C4STMO1_c_FWD-rt8272	C4STMO1_c	FWD	rt8272	rt8272:1	protStoichAsgnAuto	 	36.76677
RXN-C4STMO2_c_FWD-rt8272	C4STMO2_c	FWD	rt8272	rt8272:1	protStoichAsgnAuto	 	36.76677
RXN-C4STMO3_c_FWD-rt8272	C4STMO3_c	FWD	rt8272	rt8272:1	protStoichAsgnAuto	 	36.76677
RXN-C4STMO4_c_FWD-rt8272	C4STMO4_c	FWD	rt8272	rt8272:1	protStoichAsgnAuto	 	36.76677
RXN-C5STDS_c_FWD-rt0413	C5STDS_c	FWD	rt0413	rt0413:1	protStoichAsgnAuto	 	47.19926000000001
RXN-C8STI_c_FWD-rt1745	C8STI_c	FWD	rt1745	rt1745:1	protStoichAsgnAuto	 	25.132340000000003
RXN-CA2t_c_e_FWD-UNKNOWN	CA2t_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	 	
RXN-CAROL1_c_FWD-rt0221	CAROL1_c	FWD	rt0221	rt0221:1	protStoichAsgnAuto	 	67.99560000000001
RXN-CAROL1_c_REV-rt0221	CAROL1_c	REV	rt0221	rt0221:1	protStoichAsgnAuto	 	67.99560000000001
RXN-CAROL2_c_FWD-rt0221	CAROL2_c	FWD	rt0221	rt0221:1	protStoichAsgnAuto	 	67.99560000000001
RXN-CAROL2_c_REV-rt0221	CAROL2_c	REV	rt0221	rt0221:1	protStoichAsgnAuto	 	67.99560000000001
RXN-CAROL3_c_FWD-rt0221	CAROL3_c	FWD	rt0221	rt0221:1	protStoichAsgnAuto	 	67.99560000000001
RXN-CAROL3_c_REV-rt0221	CAROL3_c	REV	rt0221	rt0221:1	protStoichAsgnAuto	 	67.99560000000001
RXN-CAROMOX1_c_FWD-rt0220	CAROMOX1_c	FWD	rt0220	rt0220:1	protStoichAsgnAuto	 	71.13587000000001
RXN-CAROMOX2_c_FWD-rt0220	CAROMOX2_c	FWD	rt0220	rt0220:1	protStoichAsgnAuto	 	71.13587000000001
RXN-CATDOX_c_FWD-rt0267	CATDOX_c	FWD	rt0267	rt0267:1	protStoichAsgnAuto	 	33.77942
RXN-CATOX_e_FWD-rt4763	CATOX_e	FWD	rt4763	rt4763:1	protStoichAsgnAuto	 	83.13604999999998
RXN-CATOX_e_FWD-rt4767	CATOX_e	FWD	rt4767	rt4767:1	protStoichAsgnAuto	 	54.62344
RXN-CAT_c_FWD-rt0986	CAT_c	FWD	rt0986	rt0986:1	protStoichAsgnAuto	 	84.98065
RXN-CAT_x_FWD-rt6937	CAT_x	FWD	rt6937	rt6937:1	protStoichAsgnAuto	 	66.69018000000001
RXN-CBL_c_FWD-rt0389	CBL_c	FWD	rt0389	rt0389:1	protStoichAsgnAuto	 	128.27358999999998
RXN-CBL_c_FWD-rt0391	CBL_c	FWD	rt0391	rt0391:1	protStoichAsgnAuto	 	43.629979999999996
RXN-CBMHL_c_FWD-rt2726	CBMHL_c	FWD	rt2726	rt2726:1	protStoichAsgnAuto	 	18.15748
RXN-CBMHL_c_REV-rt2726	CBMHL_c	REV	rt2726	rt2726:1	protStoichAsgnAuto	 	18.15748
RXN-CBPS_c_FWD-CPA12	CBPS_c	FWD	CPA12	rt4929:1,rt8313:1	protStoichAsgnManual	 	295.54844
RXN-CBPS_c_FWD-rt3934	CBPS_c	FWD	rt3934	rt3934:1	protStoichAsgnManual	 	131.14386999999996
RXN-CDPCHOLt_c_rm_FWD-SPONT	CDPCHOLt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto		
